Player Name,Player Gender,Player Years Old,Table Currency,Player Card Level,Promotion Name,Total Promotion Value,Promotion Cost In Dollars,Promotion Issued Date Exact,Promotion Issued Hour
Player 2416,Male,39,$,Card Type 105,Promotion 1012,35.00,35.00,5/30/2019 7:51:44 PM,2019-05-30 19:00:00
Player 3915,Male,57,$,Card Type 103,Promotion 1012,20.00,20.00,5/30/2019 7:52:25 PM,2019-05-30 19:00:00
Player 6564,Female,59,$,Card Type 103,Promotion 1000,16.00,16.00,5/30/2019 8:00:27 PM,2019-05-30 20:00:00
Player 2483,Female,44,$,Card Type 1,Promotion 1000,1.00,1.00,5/30/2019 8:00:29 PM,2019-05-30 20:00:00
Player 14574,Male,58,$,Card Type 102,Promotion 1000,1.00,1.00,5/30/2019 8:07:44 PM,2019-05-30 20:00:00
Player 19711,Male,46,$,Card Type 105,Promotion 1000,78.00,78.00,5/30/2019 8:08:52 PM,2019-05-30 20:00:00
Player 1427,Female,64,$,Card Type 102,Promotion 1000,6.00,6.00,5/30/2019 8:18:15 PM,2019-05-30 20:00:00
Player 19360,Male,67,$,Card Type 102,Promotion 1000,6.00,6.00,5/30/2019 8:25:16 PM,2019-05-30 20:00:00
Player 7962,Female,38,$,Card Type 102,Promotion 1000,2.00,2.00,5/30/2019 8:25:36 PM,2019-05-30 20:00:00
Player 8054,Male,57,$,Card Type 104,Promotion 1000,100.00,100.00,5/30/2019 8:27:15 PM,2019-05-30 20:00:00
Player 9166,Female,48,$,Card Type 102,Promotion 1000,22.00,22.00,5/30/2019 8:27:18 PM,2019-05-30 20:00:00
Player 18583,Female,69,$,Card Type 1,Promotion 1000,1.00,1.00,5/30/2019 8:27:42 PM,2019-05-30 20:00:00
Player 14621,Male,55,$,Card Type 105,Promotion 1000,120.00,120.00,5/30/2019 8:29:32 PM,2019-05-30 20:00:00
Player 22377,Male,40,$,Card Type 105,Promotion 1000,120.00,120.00,5/30/2019 8:29:35 PM,2019-05-30 20:00:00
Player 1589,Female,80,$,Card Type 101,Promotion 1000,4.00,4.00,5/30/2019 8:38:09 PM,2019-05-30 20:00:00
Player 15119,Female,60,$,Card Type 102,Promotion 1000,3.00,3.00,5/30/2019 8:39:44 PM,2019-05-30 20:00:00
Player 3902,Male,53,$,Card Type 102,Promotion 1000,9.00,9.00,5/30/2019 8:40:27 PM,2019-05-30 20:00:00
Player 21985,Male,35,$,Card Type 1,Promotion 1000,1.00,1.00,5/30/2019 8:46:53 PM,2019-05-30 20:00:00
Player 7716,Female,39,$,Card Type 1,Promotion 1000,1.00,1.00,5/30/2019 8:47:03 PM,2019-05-30 20:00:00
Player 3153,Male,55,$,Card Type 103,Promotion 1000,7.00,7.00,5/30/2019 9:18:03 PM,2019-05-30 21:00:00
Player 3151,Female,46,$,Card Type 101,Promotion 1000,1.00,1.00,5/30/2019 9:22:40 PM,2019-05-30 21:00:00
Player 8811,Male,39,$,Card Type 103,Promotion 1000,11.00,11.00,5/30/2019 9:24:55 PM,2019-05-30 21:00:00
Player 22504,Male,31,$,Card Type 104,Promotion 1000,74.00,74.00,5/30/2019 9:25:22 PM,2019-05-30 21:00:00
Player 18780,Male,57,$,Card Type 102,Promotion 1000,13.00,13.00,5/30/2019 9:38:59 PM,2019-05-30 21:00:00
Player 6374,Female,46,$,Card Type 101,Promotion 1000,1.00,1.00,5/30/2019 9:39:09 PM,2019-05-30 21:00:00
Player 2828,Male,42,$,Card Type 102,Promotion 1000,16.00,16.00,5/30/2019 9:42:08 PM,2019-05-30 21:00:00
Player 1217,Male,57,$,Card Type 105,Promotion 1000,21.00,21.00,5/30/2019 9:55:04 PM,2019-05-30 21:00:00
Player 2317,Female,63,$,Card Type 105,Promotion 1000,41.00,41.00,5/30/2019 9:55:27 PM,2019-05-30 21:00:00
Player 19615,Female,55,$,Card Type 1,Promotion 1000,2.00,2.00,5/30/2019 9:55:31 PM,2019-05-30 21:00:00
Player 19479,Male,22,$,Card Type 1,Promotion 1000,7.00,7.00,5/30/2019 9:55:49 PM,2019-05-30 21:00:00
Player 10216,Male,46,$,Card Type 103,Promotion 1000,18.00,18.00,5/30/2019 9:58:50 PM,2019-05-30 21:00:00
Player 1399,Male,45,$,Card Type 105,Promotion 1000,57.00,57.00,5/30/2019 10:08:17 PM,2019-05-30 22:00:00
Player 6809,Female,34,$,Card Type 101,Promotion 1000,16.00,16.00,5/30/2019 10:11:12 PM,2019-05-30 22:00:00
Player 12970,Male,53,$,Card Type 101,Promotion 1000,2.00,2.00,5/30/2019 10:16:03 PM,2019-05-30 22:00:00
Player 1217,Male,57,$,Card Type 105,Promotion 1004,10.00,5.00,5/30/2019 10:18:39 PM,2019-05-30 22:00:00
Player 1217,Male,57,$,Card Type 105,Promotion 1004,10.00,5.00,5/30/2019 10:19:09 PM,2019-05-30 22:00:00
Player 1217,Male,57,$,Card Type 105,Promotion 1004,10.00,5.00,5/30/2019 10:19:28 PM,2019-05-30 22:00:00
Player 22510,Male,61,$,Card Type 1,Promotion 1000,10.00,10.00,5/30/2019 10:21:56 PM,2019-05-30 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,5/30/2019 10:22:22 PM,2019-05-30 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,5/30/2019 10:22:34 PM,2019-05-30 22:00:00
Player 2332,Male,59,$,Card Type 1,Promotion 1000,1.00,1.00,5/30/2019 10:22:41 PM,2019-05-30 22:00:00
Player 22511,Male,55,$,Card Type 1,Promotion 1000,7.00,7.00,5/30/2019 10:22:45 PM,2019-05-30 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,5/30/2019 10:22:46 PM,2019-05-30 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,5/30/2019 10:22:58 PM,2019-05-30 22:00:00
Player 2331,Female,44,$,Card Type 1,Promotion 1000,2.00,2.00,5/30/2019 10:23:00 PM,2019-05-30 22:00:00
Player 1573,Female,63,$,Card Type 101,Promotion 1000,7.00,7.00,5/30/2019 10:26:03 PM,2019-05-30 22:00:00
Player 3780,Male,69,$,Card Type 104,Promotion 1000,6.00,6.00,5/30/2019 10:27:40 PM,2019-05-30 22:00:00
Player 18059,Male,49,$,Card Type 101,Promotion 1000,1.00,1.00,5/30/2019 10:29:19 PM,2019-05-30 22:00:00
Player 18955,Female,64,$,Card Type 101,Promotion 1000,21.00,21.00,5/30/2019 10:32:37 PM,2019-05-30 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1000,66.00,66.00,5/30/2019 10:33:04 PM,2019-05-30 22:00:00
Player 14470,Male,55,$,Card Type 105,Promotion 1000,111.00,111.00,5/30/2019 10:33:14 PM,2019-05-30 22:00:00
Player 22270,Female,48,$,Card Type 102,Promotion 1000,7.00,7.00,5/30/2019 10:33:46 PM,2019-05-30 22:00:00
Player 1375,Female,51,$,Card Type 102,Promotion 1000,4.00,4.00,5/30/2019 10:34:22 PM,2019-05-30 22:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,5/30/2019 10:38:43 PM,2019-05-30 22:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,5/30/2019 10:38:58 PM,2019-05-30 22:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,5/30/2019 10:39:11 PM,2019-05-30 22:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,5/30/2019 10:39:23 PM,2019-05-30 22:00:00
Player 2753,Female,37,$,Card Type 103,Promotion 1000,10.00,10.00,5/30/2019 10:41:35 PM,2019-05-30 22:00:00
Player 12493,Male,46,$,Card Type 102,Promotion 1000,5.00,5.00,5/30/2019 10:42:43 PM,2019-05-30 22:00:00
Player 14470,Male,55,$,Card Type 105,Promotion 1004,25.00,12.50,5/30/2019 10:43:31 PM,2019-05-30 22:00:00
Player 14470,Male,55,$,Card Type 105,Promotion 1004,25.00,12.50,5/30/2019 10:43:47 PM,2019-05-30 22:00:00
Player 14470,Male,55,$,Card Type 105,Promotion 1004,25.00,12.50,5/30/2019 10:45:29 PM,2019-05-30 22:00:00
Player 14470,Male,55,$,Card Type 105,Promotion 1004,25.00,12.50,5/30/2019 10:45:41 PM,2019-05-30 22:00:00
Player 10848,Female,41,$,Card Type 102,Promotion 1000,14.00,14.00,5/30/2019 10:51:08 PM,2019-05-30 22:00:00
Player 15858,Female,50,$,Card Type 102,Promotion 1000,5.00,5.00,5/30/2019 11:20:21 PM,2019-05-30 23:00:00
Player 8281,Female,50,$,Card Type 1,Promotion 1000,1.00,1.00,5/30/2019 11:47:07 PM,2019-05-30 23:00:00
Player 1842,Female,46,$,Card Type 1,Promotion 1000,1.00,1.00,5/30/2019 11:47:45 PM,2019-05-30 23:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1004,5.00,2.50,5/31/2019 10:33:47 AM,2019-05-31 10:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1004,5.00,2.50,5/31/2019 10:34:03 AM,2019-05-31 10:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1004,5.00,2.50,5/31/2019 10:34:33 AM,2019-05-31 10:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1004,5.00,2.50,5/31/2019 10:34:53 AM,2019-05-31 10:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1005,46.00,0.00,5/31/2019 10:57:44 AM,2019-05-31 10:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1005,18.00,0.00,5/31/2019 12:01:56 PM,2019-05-31 12:00:00
Player 19407,Male,31,$,Card Type 103,Promotion 1004,5.00,2.50,5/31/2019 6:09:52 PM,2019-05-31 18:00:00
Player 19407,Male,31,$,Card Type 103,Promotion 1004,5.00,2.50,5/31/2019 6:10:25 PM,2019-05-31 18:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1005,3.00,0.00,5/31/2019 6:26:49 PM,2019-05-31 18:00:00
Player 19407,Male,31,$,Card Type 103,Promotion 1005,3.00,0.00,5/31/2019 6:27:30 PM,2019-05-31 18:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1005,3.00,0.00,5/31/2019 6:40:04 PM,2019-05-31 18:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1005,3.00,0.00,5/31/2019 6:45:13 PM,2019-05-31 18:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1005,6.00,0.00,5/31/2019 6:50:33 PM,2019-05-31 18:00:00
Player 2877,Female,67,$,Card Type 105,Promotion 1004,25.00,12.50,5/31/2019 7:05:42 PM,2019-05-31 19:00:00
Player 2877,Female,67,$,Card Type 105,Promotion 1004,25.00,12.50,5/31/2019 7:06:01 PM,2019-05-31 19:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1005,6.00,0.00,5/31/2019 7:06:23 PM,2019-05-31 19:00:00
Player 2877,Female,67,$,Card Type 105,Promotion 1004,10.00,5.00,5/31/2019 7:19:39 PM,2019-05-31 19:00:00
Player 2877,Female,67,$,Card Type 105,Promotion 1004,10.00,5.00,5/31/2019 7:20:05 PM,2019-05-31 19:00:00
Player 2877,Female,67,$,Card Type 105,Promotion 1004,25.00,12.50,5/31/2019 7:20:23 PM,2019-05-31 19:00:00
Player 2877,Female,67,$,Card Type 105,Promotion 1004,10.00,5.00,5/31/2019 7:20:45 PM,2019-05-31 19:00:00
Player 2877,Female,67,$,Card Type 105,Promotion 1004,10.00,5.00,5/31/2019 7:21:07 PM,2019-05-31 19:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1005,3.00,0.00,5/31/2019 7:24:03 PM,2019-05-31 19:00:00
Player 1618,Female,37,$,Card Type 104,Promotion 1004,10.00,5.00,5/31/2019 7:26:28 PM,2019-05-31 19:00:00
Player 1618,Female,37,$,Card Type 104,Promotion 1004,10.00,5.00,5/31/2019 7:26:59 PM,2019-05-31 19:00:00
Player 19695,Male,31,$,Card Type 102,Promotion 1004,5.00,2.50,5/31/2019 7:43:15 PM,2019-05-31 19:00:00
Player 19695,Male,31,$,Card Type 102,Promotion 1004,5.00,2.50,5/31/2019 7:43:30 PM,2019-05-31 19:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1005,6.00,0.00,5/31/2019 8:05:36 PM,2019-05-31 20:00:00
Player 22520,Male,32,$,Card Type 102,Promotion 1004,25.00,12.50,5/31/2019 8:21:36 PM,2019-05-31 20:00:00
Player 22520,Male,32,$,Card Type 102,Promotion 1004,25.00,12.50,5/31/2019 8:22:18 PM,2019-05-31 20:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1005,6.00,0.00,5/31/2019 8:36:27 PM,2019-05-31 20:00:00
Player 1618,Female,37,$,Card Type 104,Promotion 1005,3.00,0.00,5/31/2019 9:04:09 PM,2019-05-31 21:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1005,3.00,0.00,5/31/2019 9:34:28 PM,2019-05-31 21:00:00
Player 1618,Female,37,$,Card Type 104,Promotion 1005,3.00,0.00,5/31/2019 9:34:47 PM,2019-05-31 21:00:00
Player 19695,Male,31,$,Card Type 102,Promotion 1005,18.00,0.00,5/31/2019 9:35:11 PM,2019-05-31 21:00:00
Player 1618,Female,37,$,Card Type 104,Promotion 1005,50.00,0.00,5/31/2019 9:40:01 PM,2019-05-31 21:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,5/31/2019 10:00:11 PM,2019-05-31 22:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,5/31/2019 10:00:22 PM,2019-05-31 22:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,5/31/2019 10:00:36 PM,2019-05-31 22:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,5/31/2019 10:00:51 PM,2019-05-31 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,5/31/2019 10:01:14 PM,2019-05-31 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,5/31/2019 10:01:27 PM,2019-05-31 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,5/31/2019 10:01:40 PM,2019-05-31 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,5/31/2019 10:01:56 PM,2019-05-31 22:00:00
Player 1618,Female,37,$,Card Type 104,Promotion 1005,20.00,0.00,5/31/2019 10:18:56 PM,2019-05-31 22:00:00
Player 14470,Male,55,$,Card Type 105,Promotion 1004,25.00,12.50,5/31/2019 10:34:24 PM,2019-05-31 22:00:00
Player 14470,Male,55,$,Card Type 105,Promotion 1004,25.00,12.50,5/31/2019 10:34:39 PM,2019-05-31 22:00:00
Player 14470,Male,55,$,Card Type 105,Promotion 1004,25.00,12.50,5/31/2019 10:34:53 PM,2019-05-31 22:00:00
Player 14470,Male,55,$,Card Type 105,Promotion 1004,25.00,12.50,5/31/2019 10:35:08 PM,2019-05-31 22:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1010,710.00,710.00,5/31/2019 11:05:05 PM,2019-05-31 23:00:00
Player 14681,Female,47,$,Card Type 103,Promotion 1004,25.00,12.50,5/31/2019 11:12:42 PM,2019-05-31 23:00:00
Player 14681,Female,47,$,Card Type 103,Promotion 1004,25.00,12.50,5/31/2019 11:12:52 PM,2019-05-31 23:00:00
Player 14681,Female,47,$,Card Type 103,Promotion 1004,25.00,12.50,5/31/2019 11:13:05 PM,2019-05-31 23:00:00
Player 14681,Female,47,$,Card Type 103,Promotion 1004,25.00,12.50,5/31/2019 11:13:20 PM,2019-05-31 23:00:00
Player 14681,Female,47,$,Card Type 103,Promotion 1010,200.00,200.00,5/31/2019 11:19:04 PM,2019-05-31 23:00:00
Player 22590,Male,39,$,Card Type 101,Promotion 1004,25.00,12.50,5/31/2019 11:23:38 PM,2019-05-31 23:00:00
Player 22590,Male,39,$,Card Type 101,Promotion 1004,25.00,12.50,5/31/2019 11:23:49 PM,2019-05-31 23:00:00
Player 22590,Male,39,$,Card Type 101,Promotion 1004,25.00,12.50,5/31/2019 11:24:00 PM,2019-05-31 23:00:00
Player 22590,Male,39,$,Card Type 101,Promotion 1004,25.00,12.50,5/31/2019 11:24:22 PM,2019-05-31 23:00:00
Player 1618,Female,37,$,Card Type 104,Promotion 1005,50.00,0.00,5/31/2019 11:34:49 PM,2019-05-31 23:00:00
Player 2877,Female,67,$,Card Type 105,Promotion 1005,50.00,0.00,5/31/2019 11:35:07 PM,2019-05-31 23:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1004,25.00,12.50,5/31/2019 11:36:14 PM,2019-05-31 23:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1004,25.00,12.50,5/31/2019 11:36:30 PM,2019-05-31 23:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1004,25.00,12.50,5/31/2019 11:36:44 PM,2019-05-31 23:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1004,25.00,12.50,5/31/2019 11:36:58 PM,2019-05-31 23:00:00
Player 6362,Male,45,$,Card Type 103,Promotion 1008,40.00,40.00,6/1/2019 12:23:04 AM,2019-06-01 00:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1005,100.00,0.00,6/1/2019 12:45:15 AM,2019-06-01 00:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1005,100.00,0.00,6/1/2019 12:45:37 AM,2019-06-01 00:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1005,100.00,0.00,6/1/2019 12:46:05 AM,2019-06-01 00:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1005,100.00,0.00,6/1/2019 12:46:27 AM,2019-06-01 00:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1005,100.00,0.00,6/1/2019 12:46:46 AM,2019-06-01 00:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1005,100.00,0.00,6/1/2019 12:47:19 AM,2019-06-01 00:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1005,100.00,0.00,6/1/2019 12:47:34 AM,2019-06-01 00:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1005,100.00,0.00,6/1/2019 12:47:52 AM,2019-06-01 00:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1005,100.00,0.00,6/1/2019 12:48:05 AM,2019-06-01 00:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1005,100.00,0.00,6/1/2019 12:48:28 AM,2019-06-01 00:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1005,100.00,0.00,6/1/2019 12:50:05 AM,2019-06-01 00:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1010,100.00,100.00,6/1/2019 3:28:17 AM,2019-06-01 03:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1010,30.00,30.00,6/1/2019 3:28:56 AM,2019-06-01 03:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1010,20.00,20.00,6/1/2019 3:29:30 AM,2019-06-01 03:00:00
Player 15062,Male,43,$,Card Type 102,Promotion 1008,20.00,20.00,6/1/2019 10:37:29 AM,2019-06-01 10:00:00
Player 14173,Male,38,$,Card Type 101,Promotion 1008,10.00,10.00,6/1/2019 1:11:14 PM,2019-06-01 13:00:00
Player 6564,Female,59,$,Card Type 103,Promotion 1008,20.00,20.00,6/1/2019 3:33:36 PM,2019-06-01 15:00:00
Player 14747,Male,43,$,Card Type 101,Promotion 1012,5.00,5.00,6/1/2019 3:46:01 PM,2019-06-01 15:00:00
Player 14337,Male,27,$,Card Type 1,Promotion 1012,10.00,10.00,6/1/2019 3:46:46 PM,2019-06-01 15:00:00
Player 9908,Male,30,$,Card Type 1,Promotion 1012,5.00,5.00,6/1/2019 3:49:15 PM,2019-06-01 15:00:00
Player 14337,Male,27,$,Card Type 1,Promotion 1004,10.00,5.00,6/1/2019 3:51:24 PM,2019-06-01 15:00:00
Player 14337,Male,27,$,Card Type 1,Promotion 1004,10.00,5.00,6/1/2019 3:51:57 PM,2019-06-01 15:00:00
Player 9908,Male,30,$,Card Type 1,Promotion 1004,10.00,5.00,6/1/2019 3:52:39 PM,2019-06-01 15:00:00
Player 9908,Male,30,$,Card Type 1,Promotion 1004,10.00,5.00,6/1/2019 3:53:00 PM,2019-06-01 15:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1004,25.00,12.50,6/1/2019 3:54:25 PM,2019-06-01 15:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1004,25.00,12.50,6/1/2019 3:54:41 PM,2019-06-01 15:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1004,25.00,12.50,6/1/2019 3:55:16 PM,2019-06-01 15:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1004,25.00,12.50,6/1/2019 3:55:28 PM,2019-06-01 15:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1010,980.00,980.00,6/1/2019 4:01:00 PM,2019-06-01 16:00:00
Player 14747,Male,43,$,Card Type 101,Promotion 1004,10.00,5.00,6/1/2019 4:06:17 PM,2019-06-01 16:00:00
Player 14747,Male,43,$,Card Type 101,Promotion 1004,10.00,5.00,6/1/2019 4:06:36 PM,2019-06-01 16:00:00
Player 19695,Male,31,$,Card Type 102,Promotion 1004,10.00,5.00,6/1/2019 4:09:14 PM,2019-06-01 16:00:00
Player 19695,Male,31,$,Card Type 102,Promotion 1004,10.00,5.00,6/1/2019 4:09:27 PM,2019-06-01 16:00:00
Player 19407,Male,31,$,Card Type 103,Promotion 1004,5.00,2.50,6/1/2019 4:35:45 PM,2019-06-01 16:00:00
Player 19407,Male,31,$,Card Type 103,Promotion 1004,5.00,2.50,6/1/2019 4:36:11 PM,2019-06-01 16:00:00
Player 11329,Male,59,$,Card Type 105,Promotion 1008,300.00,300.00,6/1/2019 6:03:54 PM,2019-06-01 18:00:00
Player 20369,Male,50,$,Card Type 104,Promotion 1012,25.00,25.00,6/1/2019 6:36:28 PM,2019-06-01 18:00:00
Player 21827,Male,46,$,Card Type 103,Promotion 1012,200.00,200.00,6/1/2019 6:37:04 PM,2019-06-01 18:00:00
Player 22493,Male,37,$,Card Type 104,Promotion 1013,15.00,7.50,6/1/2019 6:37:46 PM,2019-06-01 18:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1012,350.00,350.00,6/1/2019 6:38:51 PM,2019-06-01 18:00:00
Player 19695,Male,31,$,Card Type 102,Promotion 1012,10.00,10.00,6/1/2019 6:39:39 PM,2019-06-01 18:00:00
Player 6570,Male,50,$,Card Type 104,Promotion 1005,60.00,0.00,6/1/2019 6:41:00 PM,2019-06-01 18:00:00
Player 21656,Male,64,$,Card Type 103,Promotion 1008,40.00,40.00,6/1/2019 6:41:15 PM,2019-06-01 18:00:00
Player 19407,Male,31,$,Card Type 103,Promotion 1005,18.00,0.00,6/1/2019 6:53:05 PM,2019-06-01 18:00:00
Player 19695,Male,31,$,Card Type 102,Promotion 1005,15.00,0.00,6/1/2019 6:53:18 PM,2019-06-01 18:00:00
Player 15780,Male,29,$,Card Type 103,Promotion 1005,6.00,0.00,6/1/2019 6:53:34 PM,2019-06-01 18:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1009,710.00,710.00,6/1/2019 6:55:58 PM,2019-06-01 18:00:00
Player 19407,Male,31,$,Card Type 103,Promotion 1005,6.00,0.00,6/1/2019 7:00:57 PM,2019-06-01 19:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1004,5.00,2.50,6/1/2019 7:04:13 PM,2019-06-01 19:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1004,5.00,2.50,6/1/2019 7:04:37 PM,2019-06-01 19:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1004,5.00,2.50,6/1/2019 7:04:55 PM,2019-06-01 19:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1004,5.00,2.50,6/1/2019 7:05:08 PM,2019-06-01 19:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1005,40.00,0.00,6/1/2019 7:05:31 PM,2019-06-01 19:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1005,6.00,0.00,6/1/2019 7:14:49 PM,2019-06-01 19:00:00
Player 6570,Male,50,$,Card Type 104,Promotion 1005,60.00,0.00,6/1/2019 7:51:18 PM,2019-06-01 19:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1005,3.00,0.00,6/1/2019 8:08:30 PM,2019-06-01 20:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1005,3.00,0.00,6/1/2019 8:12:23 PM,2019-06-01 20:00:00
Player 2877,Female,67,$,Card Type 105,Promotion 1004,10.00,5.00,6/1/2019 8:15:42 PM,2019-06-01 20:00:00
Player 2877,Female,67,$,Card Type 105,Promotion 1004,10.00,5.00,6/1/2019 8:16:17 PM,2019-06-01 20:00:00
Player 2877,Female,67,$,Card Type 105,Promotion 1004,10.00,5.00,6/1/2019 8:16:30 PM,2019-06-01 20:00:00
Player 19695,Male,31,$,Card Type 102,Promotion 1005,9.00,0.00,6/1/2019 8:18:53 PM,2019-06-01 20:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1005,3.00,0.00,6/1/2019 8:20:10 PM,2019-06-01 20:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1005,12.00,0.00,6/1/2019 8:45:45 PM,2019-06-01 20:00:00
Player 1217,Male,57,$,Card Type 105,Promotion 1004,10.00,5.00,6/1/2019 9:33:03 PM,2019-06-01 21:00:00
Player 1217,Male,57,$,Card Type 105,Promotion 1004,10.00,5.00,6/1/2019 9:33:29 PM,2019-06-01 21:00:00
Player 1217,Male,57,$,Card Type 105,Promotion 1004,10.00,5.00,6/1/2019 9:33:41 PM,2019-06-01 21:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,6/1/2019 9:34:42 PM,2019-06-01 21:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,6/1/2019 9:34:57 PM,2019-06-01 21:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,6/1/2019 9:35:19 PM,2019-06-01 21:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,6/1/2019 9:35:44 PM,2019-06-01 21:00:00
Player 11832,Female,48,$,Card Type 102,Promotion 1004,5.00,2.50,6/1/2019 9:45:47 PM,2019-06-01 21:00:00
Player 11832,Female,48,$,Card Type 102,Promotion 1004,5.00,2.50,6/1/2019 9:46:15 PM,2019-06-01 21:00:00
Player 11832,Female,48,$,Card Type 102,Promotion 1004,5.00,2.50,6/1/2019 9:46:30 PM,2019-06-01 21:00:00
Player 11832,Female,48,$,Card Type 102,Promotion 1004,5.00,2.50,6/1/2019 9:47:53 PM,2019-06-01 21:00:00
Player 1618,Female,37,$,Card Type 104,Promotion 1004,10.00,5.00,6/1/2019 10:16:54 PM,2019-06-01 22:00:00
Player 1618,Female,37,$,Card Type 104,Promotion 1004,10.00,5.00,6/1/2019 10:17:10 PM,2019-06-01 22:00:00
Player 14681,Female,47,$,Card Type 103,Promotion 1010,600.00,600.00,6/1/2019 10:53:31 PM,2019-06-01 22:00:00
Player 22590,Male,39,$,Card Type 101,Promotion 1009,499.00,499.00,6/1/2019 11:05:18 PM,2019-06-01 23:00:00
Player 10217,Male,44,$,Card Type 102,Promotion 1005,50.00,0.00,6/1/2019 11:09:09 PM,2019-06-01 23:00:00
Player 10217,Male,44,$,Card Type 102,Promotion 1005,40.00,0.00,6/1/2019 11:12:07 PM,2019-06-01 23:00:00
Player 11832,Female,48,$,Card Type 102,Promotion 1005,40.00,0.00,6/1/2019 11:12:27 PM,2019-06-01 23:00:00
Player 14681,Female,47,$,Card Type 103,Promotion 1004,25.00,12.50,6/1/2019 11:13:59 PM,2019-06-01 23:00:00
