Player Name,Player Gender,Player Years Old,Player Card Level,Name,Cordobas Won In Raffle,Raffle Drawing Result,Promotion Issued Date Exact,Promotion Issued Hour
Player 22377,Male,40,Card Type 105,viernes 1am,40000.00,WON,7/6/2019 1:00:59 AM,2019-07-06 01:00:00
Player 9782,Male,48,Card Type 105,sábado 7pm,15000.00,Eliminated,7/6/2019 7:01:33 PM,2019-07-06 19:00:00
Player 11329,Male,59,Card Type 105,sábado 7pm,15000.00,WON,7/6/2019 7:02:02 PM,2019-07-06 19:00:00
Player 15586,Male,48,Card Type 102,sábado 8pm,7500.00,Eliminated,7/6/2019 8:01:35 PM,2019-07-06 20:00:00
Player 8054,Male,57,Card Type 104,sábado 8pm,7500.00,Eliminated,7/6/2019 8:02:41 PM,2019-07-06 20:00:00
Player 18153,Female,29,Card Type 105,sábado 8pm,7500.00,Eliminated,7/6/2019 8:03:47 PM,2019-07-06 20:00:00
Player 9782,Male,48,Card Type 105,sábado 8pm,7500.00,Eliminated,7/6/2019 8:04:53 PM,2019-07-06 20:00:00
Player 4543,Male,59,Card Type 104,sábado 8pm,7500.00,Eliminated,7/6/2019 8:05:58 PM,2019-07-06 20:00:00
Player 22377,Male,40,Card Type 105,sábado 8pm,7500.00,Eliminated,7/6/2019 8:07:04 PM,2019-07-06 20:00:00
Player 20102,Female,72,Card Type 101,sábado 8pm,7500.00,Eliminated,7/6/2019 8:08:09 PM,2019-07-06 20:00:00
Player 13008,Female,75,Card Type 105,sábado 8pm,7500.00,WON,7/6/2019 8:08:38 PM,2019-07-06 20:00:00
Player 18153,Female,29,Card Type 105,sábado 9pm,7500.00,Eliminated,7/6/2019 9:01:27 PM,2019-07-06 21:00:00
Player 18153,Female,29,Card Type 105,sábado 9pm,7500.00,Eliminated,7/6/2019 9:02:32 PM,2019-07-06 21:00:00
Player 2894,Male,58,Card Type 105,sábado 9pm,7500.00,Eliminated,7/6/2019 9:03:38 PM,2019-07-06 21:00:00
Player 9782,Male,48,Card Type 105,sábado 9pm,7500.00,Eliminated,7/6/2019 9:04:44 PM,2019-07-06 21:00:00
Player 4543,Male,59,Card Type 104,sábado 9pm,7500.00,Eliminated,7/6/2019 9:05:49 PM,2019-07-06 21:00:00
Player 1590,Female,40,Card Type 102,sábado 9pm,7500.00,Eliminated,7/6/2019 9:06:54 PM,2019-07-06 21:00:00
Player 18515,Female,32,Card Type 1,sábado 9pm,7500.00,WON,7/6/2019 9:07:25 PM,2019-07-06 21:00:00
Player 22377,Male,40,Card Type 105,sábado 10pm,10000.00,Eliminated,7/6/2019 10:01:28 PM,2019-07-06 22:00:00
Player 15397,Male,30,Card Type 103,sábado 10pm,10000.00,Eliminated,7/6/2019 10:02:35 PM,2019-07-06 22:00:00
Player 16902,Male,54,Card Type 102,sábado 10pm,10000.00,WON,7/6/2019 10:03:02 PM,2019-07-06 22:00:00
Player 18470,Male,51,Card Type 105,sábado 11pm,10000.00,Eliminated,7/6/2019 11:01:33 PM,2019-07-06 23:00:00
Player 22377,Male,40,Card Type 105,sábado 11pm,10000.00,Eliminated,7/6/2019 11:02:38 PM,2019-07-06 23:00:00
Player 14605,Female,37,Card Type 105,sábado 11pm,10000.00,Eliminated,7/6/2019 11:03:45 PM,2019-07-06 23:00:00
Player 10888,Male,39,Card Type 104,sábado 11pm,10000.00,Eliminated,7/6/2019 11:04:51 PM,2019-07-06 23:00:00
Player 7177,Male,58,Card Type 101,sábado 11pm,10000.00,WON,7/6/2019 11:05:20 PM,2019-07-06 23:00:00
Player 19711,Male,46,Card Type 105,sábado 12am,10000.00,Eliminated,7/7/2019 12:01:38 AM,2019-07-07 00:00:00
Player 12596,Male,77,Card Type 102,sábado 12am,10000.00,Eliminated,7/7/2019 12:02:44 AM,2019-07-07 00:00:00
Player 14605,Female,37,Card Type 105,sábado 12am,10000.00,Eliminated,7/7/2019 12:03:49 AM,2019-07-07 00:00:00
Player 22377,Male,40,Card Type 105,sábado 12am,10000.00,Eliminated,7/7/2019 12:04:56 AM,2019-07-07 00:00:00
Player 15681,Male,49,Card Type 1,sábado 12am,10000.00,WON,7/7/2019 12:05:38 AM,2019-07-07 00:00:00
Player 18470,Male,51,Card Type 105,sábado 1am,40000.00,Eliminated,7/7/2019 1:01:25 AM,2019-07-07 01:00:00
Player 11329,Male,59,Card Type 105,sábado 1am,40000.00,WON,7/7/2019 1:01:54 AM,2019-07-07 01:00:00
Player 3564,Male,77,Card Type 102,viernes 7pm,15000.00,WON,7/12/2019 7:00:54 PM,2019-07-12 19:00:00
Player 11329,Male,59,Card Type 105,viernes 8pm,7500.00,WON,7/12/2019 8:01:00 PM,2019-07-12 20:00:00
Player 18515,Female,32,Card Type 1,viernes 9pm,7500.00,WON,7/12/2019 9:00:59 PM,2019-07-12 21:00:00
Player 2523,Male,50,Card Type 103,viernes 10pm,10000.00,WON,7/12/2019 10:00:52 PM,2019-07-12 22:00:00
Player 1288,Male,51,Card Type 1,viernes 11pm,10000.00,WON,7/12/2019 11:00:53 PM,2019-07-12 23:00:00
Player 6166,Female,44,Card Type 104,viernes 12am,10000.00,Eliminated,7/13/2019 12:01:31 AM,2019-07-13 00:00:00
Player 10216,Male,46,Card Type 103,viernes 12am,10000.00,WON,7/13/2019 12:02:00 AM,2019-07-13 00:00:00
Player 22285,Male,36,Card Type 102,viernes 1am,40000.00,WON,7/13/2019 1:00:55 AM,2019-07-13 01:00:00
Player 13008,Female,75,Card Type 105,sábado 7pm,15000.00,WON,7/13/2019 7:00:59 PM,2019-07-13 19:00:00
Player 8352,Female,64,Card Type 102,sábado 8pm,7500.00,WON,7/13/2019 8:01:03 PM,2019-07-13 20:00:00
Player 15992,Male,41,Card Type 102,sábado 9pm,7500.00,Eliminated,7/13/2019 9:01:35 PM,2019-07-13 21:00:00
Player 15119,Female,60,Card Type 102,sábado 9pm,7500.00,WON,7/13/2019 9:02:10 PM,2019-07-13 21:00:00
Player 3516,Female,59,Card Type 102,sábado 10pm,10000.00,WON,7/13/2019 10:01:08 PM,2019-07-13 22:00:00
Player 2893,Male,62,Card Type 105,sábado 11pm,10000.00,WON,7/13/2019 11:01:01 PM,2019-07-13 23:00:00
Player 11018,Male,39,Card Type 104,sábado 12am,10000.00,Eliminated,7/14/2019 12:01:32 AM,2019-07-14 00:00:00
Player 8926,Female,57,Card Type 105,sábado 12am,10000.00,Eliminated,7/14/2019 12:02:40 AM,2019-07-14 00:00:00
Player 2894,Male,58,Card Type 105,sábado 12am,10000.00,WON,7/14/2019 12:03:15 AM,2019-07-14 00:00:00
Player 1399,Male,45,Card Type 105,sábado 1am,40000.00,Eliminated,7/14/2019 1:01:38 AM,2019-07-14 01:00:00
Player 8708,Female,53,Card Type 103,sábado 1am,40000.00,Eliminated,7/14/2019 1:02:44 AM,2019-07-14 01:00:00
Player 13008,Female,75,Card Type 105,sábado 1am,40000.00,WON,7/14/2019 1:03:34 AM,2019-07-14 01:00:00
Player 22214,Male,28,Card Type 105,viernes 7pm,15000.00,WON,7/19/2019 7:00:58 PM,2019-07-19 19:00:00
Player 8054,Male,57,Card Type 104,viernes 8pm,7500.00,Eliminated,7/19/2019 8:01:34 PM,2019-07-19 20:00:00
Player 1368,Female,46,Card Type 102,viernes 8pm,7500.00,WON,7/19/2019 8:02:22 PM,2019-07-19 20:00:00
Player 13008,Female,75,Card Type 105,viernes 9pm,7500.00,WON,7/19/2019 9:00:59 PM,2019-07-19 21:00:00
Player 3516,Female,59,Card Type 102,viernes 10pm,10000.00,WON,7/19/2019 10:00:58 PM,2019-07-19 22:00:00
Player 1275,Male,41,Card Type 104,viernes 11pm,10000.00,WON,7/19/2019 11:00:57 PM,2019-07-19 23:00:00
Player 19711,Male,46,Card Type 105,viernes 12am,10000.00,WON,7/20/2019 12:01:04 AM,2019-07-20 00:00:00
Player 19272,Female,38,Card Type 104,viernes 1am,40000.00,WON,7/20/2019 1:01:04 AM,2019-07-20 01:00:00
Player 8926,Female,57,Card Type 105,sábado 7pm,15000.00,Eliminated,7/20/2019 7:01:31 PM,2019-07-20 19:00:00
Player 5934,Female,52,Card Type 105,sábado 7pm,15000.00,WON,7/20/2019 7:02:07 PM,2019-07-20 19:00:00
Player 13008,Female,75,Card Type 105,sábado 8pm,7500.00,WON,7/20/2019 8:01:11 PM,2019-07-20 20:00:00
Player 1399,Male,45,Card Type 105,sábado 9pm,7500.00,Eliminated,7/20/2019 9:01:36 PM,2019-07-20 21:00:00
Player 1375,Female,51,Card Type 102,sábado 9pm,7500.00,Eliminated,7/20/2019 9:02:41 PM,2019-07-20 21:00:00
Player 14574,Male,58,Card Type 102,sábado 9pm,7500.00,Eliminated,7/20/2019 9:03:47 PM,2019-07-20 21:00:00
Player 22214,Male,28,Card Type 105,sábado 9pm,7500.00,WON,7/20/2019 9:04:20 PM,2019-07-20 21:00:00
Player 14470,Male,55,Card Type 105,sábado 10pm,10000.00,Eliminated,7/20/2019 10:01:26 PM,2019-07-20 22:00:00
Player 19388,Male,28,Card Type 1,sábado 10pm,10000.00,WON,7/20/2019 10:01:57 PM,2019-07-20 22:00:00
Player 9782,Male,48,Card Type 105,sábado 11pm,10000.00,Eliminated,7/20/2019 11:01:30 PM,2019-07-20 23:00:00
Player 10848,Female,41,Card Type 102,sábado 11pm,10000.00,Eliminated,7/20/2019 11:02:40 PM,2019-07-20 23:00:00
Player 14605,Female,37,Card Type 105,sábado 11pm,10000.00,Eliminated,7/20/2019 11:03:48 PM,2019-07-20 23:00:00
Player 19272,Female,38,Card Type 104,sábado 11pm,10000.00,WON,7/20/2019 11:04:15 PM,2019-07-20 23:00:00
Player 14470,Male,55,Card Type 105,sábado 12am,10000.00,WON,7/21/2019 12:01:05 AM,2019-07-21 00:00:00
Player 2894,Male,58,Card Type 105,sábado 1am,40000.00,WON,7/21/2019 1:00:58 AM,2019-07-21 01:00:00
Player 17796,Male,47,Card Type 105,viernes 7pm,15000.00,Eliminated,7/26/2019 7:01:28 PM,2019-07-26 19:00:00
Player 2894,Male,58,Card Type 105,viernes 7pm,15000.00,Eliminated,7/26/2019 7:02:35 PM,2019-07-26 19:00:00
Player 1901,Male,58,Card Type 102,viernes 7pm,15000.00,Eliminated,7/26/2019 7:03:41 PM,2019-07-26 19:00:00
Player 1399,Male,45,Card Type 105,viernes 7pm,15000.00,WON,7/26/2019 7:04:12 PM,2019-07-26 19:00:00
Player 5934,Female,52,Card Type 105,viernes 8pm,7500.00,WON,7/26/2019 8:01:01 PM,2019-07-26 20:00:00
Player 4476,Male,54,Card Type 103,viernes 9pm,7500.00,WON,7/26/2019 9:01:00 PM,2019-07-26 21:00:00
Player 22214,Male,28,Card Type 105,viernes 10pm,10000.00,WON,7/26/2019 10:01:09 PM,2019-07-26 22:00:00
Player 2894,Male,58,Card Type 105,viernes 11pm,10000.00,WON,7/26/2019 11:00:57 PM,2019-07-26 23:00:00
Player 13393,Male,68,Card Type 101,viernes 12am,10000.00,WON,7/27/2019 12:00:56 AM,2019-07-27 00:00:00
Player 22377,Male,40,Card Type 105,viernes 1am,40000.00,WON,7/27/2019 1:01:09 AM,2019-07-27 01:00:00
Player 6166,Female,44,Card Type 104,sábado 7pm,15000.00,Eliminated,7/27/2019 7:01:28 PM,2019-07-27 19:00:00
Player 17796,Male,47,Card Type 105,sábado 7pm,15000.00,Eliminated,7/27/2019 7:02:35 PM,2019-07-27 19:00:00
Player 1275,Male,41,Card Type 104,sábado 7pm,15000.00,WON,7/27/2019 7:03:11 PM,2019-07-27 19:00:00
Player 19272,Female,38,Card Type 104,sábado 8pm,7500.00,WON,7/27/2019 8:00:54 PM,2019-07-27 20:00:00
Player 15162,Female,77,Card Type 1,sábado 9pm,7500.00,Eliminated,7/27/2019 9:01:33 PM,2019-07-27 21:00:00
Player 22214,Male,28,Card Type 105,sábado 9pm,7500.00,WON,7/27/2019 9:02:05 PM,2019-07-27 21:00:00
Player 2894,Male,58,Card Type 105,sábado 10pm,10000.00,Eliminated,7/27/2019 10:01:36 PM,2019-07-27 22:00:00
Player 10888,Male,39,Card Type 104,sábado 10pm,10000.00,Eliminated,7/27/2019 10:02:42 PM,2019-07-27 22:00:00
Player 14623,Female,27,Card Type 1,sábado 10pm,10000.00,WON,7/27/2019 10:03:17 PM,2019-07-27 22:00:00
Player 22377,Male,40,Card Type 105,sábado 11pm,10000.00,WON,7/27/2019 11:01:00 PM,2019-07-27 23:00:00
Player 4476,Male,54,Card Type 103,sábado 12am,10000.00,WON,7/28/2019 12:00:57 AM,2019-07-28 00:00:00
Player 22377,Male,40,Card Type 105,sábado 1am,40000.00,WON,7/28/2019 1:00:56 AM,2019-07-28 01:00:00
Player 14605,Female,37,Card Type 105,viernes 7pm,15000.00,Eliminated,8/2/2019 7:01:36 PM,2019-08-02 19:00:00
Player 21815,Male,28,Card Type 105,viernes 7pm,15000.00,WON,8/2/2019 7:02:07 PM,2019-08-02 19:00:00
Player 16502,Male,55,Card Type 105,viernes 8pm,7500.00,Eliminated,8/2/2019 8:01:28 PM,2019-08-02 20:00:00
Player 17796,Male,47,Card Type 105,viernes 8pm,7500.00,WON,8/2/2019 8:02:02 PM,2019-08-02 20:00:00
Player 22214,Male,28,Card Type 105,viernes 9pm,7500.00,WON,8/2/2019 9:01:00 PM,2019-08-02 21:00:00
Player 22626,Male,44,Card Type 105,viernes 10pm,10000.00,WON,8/2/2019 10:01:00 PM,2019-08-02 22:00:00
Player 22377,Male,40,Card Type 105,viernes 11pm,10000.00,WON,8/2/2019 11:01:09 PM,2019-08-02 23:00:00
Player 14987,Male,33,Card Type 102,viernes 12am,10000.00,WON,8/3/2019 12:01:04 AM,2019-08-03 00:00:00
Player 1399,Male,45,Card Type 105,viernes 1am,40000.00,WON,8/3/2019 1:01:04 AM,2019-08-03 01:00:00
Player 22214,Male,28,Card Type 105,sábado 7pm,15000.00,WON,8/3/2019 7:00:55 PM,2019-08-03 19:00:00
Player 22626,Male,44,Card Type 105,sábado 8pm,7500.00,WON,8/3/2019 8:00:50 PM,2019-08-03 20:00:00
Player 17796,Male,47,Card Type 105,sábado 9pm,7500.00,WON,8/3/2019 9:00:58 PM,2019-08-03 21:00:00
Player 22493,Male,37,Card Type 104,sábado 10pm,10000.00,WON,8/3/2019 10:01:01 PM,2019-08-03 22:00:00
Player 21915,Male,29,Card Type 101,sábado 11pm,10000.00,Eliminated,8/3/2019 11:01:37 PM,2019-08-03 23:00:00
Player 2232,Female,79,Card Type 104,sábado 11pm,10000.00,Eliminated,8/3/2019 11:02:43 PM,2019-08-03 23:00:00
Player 16118,Female,50,Card Type 102,sábado 11pm,10000.00,Eliminated,8/3/2019 11:03:48 PM,2019-08-03 23:00:00
Player 1427,Female,64,Card Type 102,sábado 11pm,10000.00,WON,8/3/2019 11:04:25 PM,2019-08-03 23:00:00
Player 1901,Male,58,Card Type 102,sábado 12am,10000.00,Eliminated,8/4/2019 12:01:28 AM,2019-08-04 00:00:00
Player 10906,Male,61,Card Type 102,sábado 12am,10000.00,WON,8/4/2019 12:01:58 AM,2019-08-04 00:00:00
Player 22214,Male,28,Card Type 105,sábado 1am,40000.00,WON,8/4/2019 1:00:50 AM,2019-08-04 01:00:00
Player 22214,Male,28,Card Type 105,viernes 7pm,15000.00,WON,8/9/2019 7:00:58 PM,2019-08-09 19:00:00
Player 13008,Female,75,Card Type 105,viernes 8pm,7500.00,WON,8/9/2019 8:01:01 PM,2019-08-09 20:00:00
Player 10888,Male,39,Card Type 104,viernes 9pm,7500.00,WON,8/9/2019 9:01:05 PM,2019-08-09 21:00:00
Player 9782,Male,48,Card Type 105,viernes 10pm,10000.00,Eliminated,8/9/2019 10:01:31 PM,2019-08-09 22:00:00
Player 13394,Male,56,Card Type 102,viernes 10pm,10000.00,WON,8/9/2019 10:01:59 PM,2019-08-09 22:00:00
Player 17796,Male,47,Card Type 105,viernes 11pm,10000.00,Eliminated,8/9/2019 11:01:36 PM,2019-08-09 23:00:00
Player 22377,Male,40,Card Type 105,viernes 11pm,10000.00,WON,8/9/2019 11:02:27 PM,2019-08-09 23:00:00
Player 9782,Male,48,Card Type 105,viernes 12am,10000.00,Eliminated,8/10/2019 12:01:36 AM,2019-08-10 00:00:00
Player 5571,Male,71,Card Type 102,viernes 12am,10000.00,WON,8/10/2019 12:02:21 AM,2019-08-10 00:00:00
Player 22377,Male,40,Card Type 105,viernes 1am,40000.00,WON,8/10/2019 1:01:03 AM,2019-08-10 01:00:00
Player 10888,Male,39,Card Type 104,sábado 7pm,15000.00,WON,8/10/2019 7:01:06 PM,2019-08-10 19:00:00
Player 22377,Male,40,Card Type 105,sábado 8pm,7500.00,WON,8/10/2019 8:01:14 PM,2019-08-10 20:00:00
Player 16157,Male,40,Card Type 102,sábado 9pm,7500.00,Eliminated,8/10/2019 9:01:30 PM,2019-08-10 21:00:00
Player 17796,Male,47,Card Type 105,sábado 9pm,7500.00,WON,8/10/2019 9:02:08 PM,2019-08-10 21:00:00
Player 22214,Male,28,Card Type 105,sábado 10pm,10000.00,Eliminated,8/10/2019 10:01:31 PM,2019-08-10 22:00:00
Player 2894,Male,58,Card Type 105,sábado 10pm,10000.00,Eliminated,8/10/2019 10:02:39 PM,2019-08-10 22:00:00
Player 18735,Female,63,Card Type 101,sábado 10pm,10000.00,Eliminated,8/10/2019 10:03:47 PM,2019-08-10 22:00:00
Player 14605,Female,37,Card Type 105,sábado 10pm,10000.00,Eliminated,8/10/2019 10:04:55 PM,2019-08-10 22:00:00
Player 8280,Male,53,Card Type 102,sábado 10pm,10000.00,WON,8/10/2019 10:05:33 PM,2019-08-10 22:00:00
Player 11018,Male,39,Card Type 104,sábado 11pm,10000.00,WON,8/10/2019 11:01:01 PM,2019-08-10 23:00:00
Player 16945,Female,62,Card Type 102,sábado 12am,10000.00,Eliminated,8/11/2019 12:01:36 AM,2019-08-11 00:00:00
Player 22214,Male,28,Card Type 105,sábado 12am,10000.00,Eliminated,8/11/2019 12:02:43 AM,2019-08-11 00:00:00
Player 2232,Female,79,Card Type 104,sábado 12am,10000.00,Eliminated,8/11/2019 12:03:49 AM,2019-08-11 00:00:00
Player 2247,Male,74,Card Type 104,sábado 12am,10000.00,WON,8/11/2019 12:04:37 AM,2019-08-11 00:00:00
Player 13008,Female,75,Card Type 105,sábado 1am,40000.00,WON,8/11/2019 1:00:52 AM,2019-08-11 01:00:00
Player 5225,Male,59,Card Type 102,viernes 7pm,15000.00,WON,8/16/2019 7:00:50 PM,2019-08-16 19:00:00
Player 3153,Male,55,Card Type 103,viernes 8pm,7500.00,WON,8/16/2019 8:01:05 PM,2019-08-16 20:00:00
Player 11329,Male,59,Card Type 105,viernes 9pm,7500.00,WON,8/16/2019 9:01:03 PM,2019-08-16 21:00:00
Player 2877,Female,67,Card Type 105,viernes 10pm,10000.00,Eliminated,8/16/2019 10:01:38 PM,2019-08-16 22:00:00
Player 22270,Female,48,Card Type 102,viernes 10pm,10000.00,Eliminated,8/16/2019 10:02:46 PM,2019-08-16 22:00:00
Player 11018,Male,39,Card Type 104,viernes 10pm,10000.00,WON,8/16/2019 10:03:15 PM,2019-08-16 22:00:00
Player 15062,Male,43,Card Type 102,viernes 11pm,10000.00,WON,8/16/2019 11:00:54 PM,2019-08-16 23:00:00
Player 5571,Male,71,Card Type 102,viernes 12am,10000.00,WON,8/17/2019 12:01:16 AM,2019-08-17 00:00:00
Player 10897,Female,52,Card Type 102,viernes 1am,40000.00,Eliminated,8/17/2019 1:01:35 AM,2019-08-17 01:00:00
Player 16502,Male,55,Card Type 105,viernes 1am,40000.00,WON,8/17/2019 1:05:21 AM,2019-08-17 01:00:00
Player 10888,Male,39,Card Type 104,sábado 7pm,15000.00,Eliminated,8/17/2019 7:01:28 PM,2019-08-17 19:00:00
Player 9782,Male,48,Card Type 105,sábado 7pm,15000.00,Eliminated,8/17/2019 7:02:36 PM,2019-08-17 19:00:00
Player 1427,Female,64,Card Type 102,sábado 7pm,15000.00,WON,8/17/2019 7:03:19 PM,2019-08-17 19:00:00
Player 22214,Male,28,Card Type 105,sábado 8pm,7500.00,WON,8/17/2019 8:01:13 PM,2019-08-17 20:00:00
Player 2232,Female,79,Card Type 104,sábado 9pm,7500.00,Eliminated,8/17/2019 9:01:34 PM,2019-08-17 21:00:00
Player 18920,Female,51,Card Type 1,sábado 9pm,7500.00,Eliminated,8/17/2019 9:02:43 PM,2019-08-17 21:00:00
Player 11329,Male,59,Card Type 105,sábado 9pm,7500.00,WON,8/17/2019 9:03:34 PM,2019-08-17 21:00:00
Player 14605,Female,37,Card Type 105,sábado 10pm,10000.00,Eliminated,8/17/2019 10:01:39 PM,2019-08-17 22:00:00
Player 22377,Male,40,Card Type 105,sábado 10pm,10000.00,WON,8/17/2019 10:02:16 PM,2019-08-17 22:00:00
Player 1275,Male,41,Card Type 104,sábado 11pm,10000.00,Eliminated,8/17/2019 11:01:31 PM,2019-08-17 23:00:00
Player 2232,Female,79,Card Type 104,sábado 11pm,10000.00,Eliminated,8/17/2019 11:02:40 PM,2019-08-17 23:00:00
Player 13914,Male,54,Card Type 1,sábado 11pm,10000.00,Eliminated,8/17/2019 11:03:50 PM,2019-08-17 23:00:00
Player 2877,Female,67,Card Type 105,sábado 11pm,10000.00,WON,8/17/2019 11:04:37 PM,2019-08-17 23:00:00
Player 2232,Female,79,Card Type 104,sábado 12am,10000.00,Eliminated,8/18/2019 12:01:33 AM,2019-08-18 00:00:00
Player 13036,Male,36,Card Type 103,sábado 12am,10000.00,WON,8/18/2019 12:02:10 AM,2019-08-18 00:00:00
Player 22377,Male,40,Card Type 105,sábado 1am,40000.00,Eliminated,8/18/2019 1:01:33 AM,2019-08-18 01:00:00
Player 7771,Male,58,Card Type 103,sábado 1am,40000.00,WON,8/18/2019 1:02:16 AM,2019-08-18 01:00:00
Player 9782,Male,48,Card Type 105,viernes 7pm,15000.00,Eliminated,8/23/2019 7:01:30 PM,2019-08-23 19:00:00
Player 14987,Male,33,Card Type 102,viernes 7pm,15000.00,Eliminated,8/23/2019 7:02:36 PM,2019-08-23 19:00:00
Player 1899,Male,58,Card Type 102,viernes 7pm,15000.00,WON,8/23/2019 7:03:16 PM,2019-08-23 19:00:00
Player 14987,Male,33,Card Type 102,viernes 8pm,7500.00,Eliminated,8/23/2019 8:01:32 PM,2019-08-23 20:00:00
Player 8349,Male,60,Card Type 101,viernes 8pm,7500.00,Eliminated,8/23/2019 8:02:38 PM,2019-08-23 20:00:00
Player 5934,Female,52,Card Type 105,viernes 8pm,7500.00,WON,8/23/2019 8:03:12 PM,2019-08-23 20:00:00
Player 6166,Female,44,Card Type 104,viernes 9pm,7500.00,Eliminated,8/23/2019 9:01:33 PM,2019-08-23 21:00:00
Player 16425,Female,58,Card Type 101,viernes 9pm,7500.00,Eliminated,8/23/2019 9:02:38 PM,2019-08-23 21:00:00
Player 13008,Female,75,Card Type 105,viernes 9pm,7500.00,WON,8/23/2019 9:03:19 PM,2019-08-23 21:00:00
Player 22641,Male,37,Card Type 104,viernes 10pm,10000.00,Eliminated,8/23/2019 10:01:41 PM,2019-08-23 22:00:00
Player 22214,Male,28,Card Type 105,viernes 10pm,10000.00,WON,8/23/2019 10:02:06 PM,2019-08-23 22:00:00
Player 2232,Female,79,Card Type 104,viernes 11pm,10000.00,Eliminated,8/23/2019 11:01:30 PM,2019-08-23 23:00:00
Player 2894,Male,58,Card Type 105,viernes 11pm,10000.00,WON,8/23/2019 11:02:09 PM,2019-08-23 23:00:00
Player 1618,Female,37,Card Type 104,viernes 12am,10000.00,Eliminated,8/24/2019 12:01:31 AM,2019-08-24 00:00:00
Player 3780,Male,69,Card Type 104,viernes 12am,10000.00,WON,8/24/2019 12:01:58 AM,2019-08-24 00:00:00
Player 19142,Male,60,Card Type 102,viernes 1am,40000.00,WON,8/24/2019 1:01:17 AM,2019-08-24 01:00:00
Player 6564,Female,59,Card Type 103,sábado 7pm,15000.00,WON,8/24/2019 7:01:10 PM,2019-08-24 19:00:00
Player 1618,Female,37,Card Type 104,sábado 8pm,7500.00,WON,8/24/2019 8:01:09 PM,2019-08-24 20:00:00
Player 18024,Female,48,Card Type 105,sábado 9pm,7500.00,WON,8/24/2019 9:01:09 PM,2019-08-24 21:00:00
Player 22641,Male,37,Card Type 104,sábado 10pm,10000.00,WON,8/24/2019 10:00:55 PM,2019-08-24 22:00:00
Player 13008,Female,75,Card Type 105,sábado 11pm,10000.00,WON,8/24/2019 11:01:12 PM,2019-08-24 23:00:00
Player 14987,Male,33,Card Type 102,sábado 12am,10000.00,WON,8/25/2019 12:01:00 AM,2019-08-25 00:00:00
Player 14987,Male,33,Card Type 102,sábado 1am,40000.00,WON,8/25/2019 1:01:26 AM,2019-08-25 01:00:00
Player 21756,Female,53,Card Type 102,viernes 7pm,15000.00,WON,8/30/2019 7:01:13 PM,2019-08-30 19:00:00
Player 11084,Male,38,Card Type 1,viernes 8pm,7500.00,Eliminated,8/30/2019 8:01:38 PM,2019-08-30 20:00:00
Player 22626,Male,44,Card Type 105,viernes 8pm,7500.00,WON,8/30/2019 8:02:10 PM,2019-08-30 20:00:00
Player 1491,Female,37,Card Type 102,viernes 9pm,7500.00,WON,8/30/2019 9:01:06 PM,2019-08-30 21:00:00
Player 22377,Male,40,Card Type 105,viernes 10pm,10000.00,WON,8/30/2019 10:00:58 PM,2019-08-30 22:00:00
Player 16502,Male,55,Card Type 105,viernes 11pm,10000.00,Eliminated,8/30/2019 11:01:35 PM,2019-08-30 23:00:00
Player 18024,Female,48,Card Type 105,viernes 11pm,10000.00,Eliminated,8/30/2019 11:02:42 PM,2019-08-30 23:00:00
Player 2894,Male,58,Card Type 105,viernes 11pm,10000.00,Eliminated,8/30/2019 11:03:49 PM,2019-08-30 23:00:00
Player 2056,Female,69,Card Type 101,viernes 11pm,10000.00,WON,8/30/2019 11:04:30 PM,2019-08-30 23:00:00
Player 2894,Male,58,Card Type 105,viernes 12am,10000.00,WON,8/31/2019 12:01:10 AM,2019-08-31 00:00:00
Player 22377,Male,40,Card Type 105,viernes 1am,40000.00,WON,8/31/2019 1:01:08 AM,2019-08-31 01:00:00
Player 3780,Male,69,Card Type 104,sábado 7pm,15000.00,Eliminated,8/31/2019 7:01:33 PM,2019-08-31 19:00:00
Player 22214,Male,28,Card Type 105,sábado 7pm,15000.00,WON,8/31/2019 7:02:04 PM,2019-08-31 19:00:00
Player 19711,Male,46,Card Type 105,sábado 8pm,7500.00,Eliminated,8/31/2019 8:01:36 PM,2019-08-31 20:00:00
Player 11084,Male,38,Card Type 1,sábado 8pm,7500.00,Eliminated,8/31/2019 8:02:42 PM,2019-08-31 20:00:00
Player 15780,Male,29,Card Type 103,sábado 8pm,7500.00,WON,8/31/2019 8:03:12 PM,2019-08-31 20:00:00
Player 13008,Female,75,Card Type 105,sábado 9pm,7500.00,WON,8/31/2019 9:01:07 PM,2019-08-31 21:00:00
Player 5572,Female,67,Card Type 102,sábado 10pm,10000.00,WON,8/31/2019 10:01:02 PM,2019-08-31 22:00:00
Player 2167,Male,37,Card Type 103,sábado 11pm,10000.00,WON,8/31/2019 11:01:10 PM,2019-08-31 23:00:00
Player 4030,Male,62,Card Type 101,sábado 12am,10000.00,WON,9/1/2019 12:01:00 AM,2019-09-01 00:00:00
Player 19711,Male,46,Card Type 105,sábado 1am,40000.00,Eliminated,9/1/2019 1:01:35 AM,2019-09-01 01:00:00
Player 3564,Male,77,Card Type 102,sábado 1am,40000.00,Eliminated,9/1/2019 1:02:41 AM,2019-09-01 01:00:00
Player 1375,Female,51,Card Type 102,sábado 1am,40000.00,WON,9/1/2019 1:03:28 AM,2019-09-01 01:00:00
Player 17796,Male,47,Card Type 105,viernes 7pm,15000.00,Eliminated,9/6/2019 7:01:38 PM,2019-09-06 19:00:00
